year,tmID,franchID,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP,homeW,homeL,awayW,awayL,confW,confL,min,coach_experience,player_average_height,player_average_weight,player_total_GP,player_total_GS,player_total_points,player_total_oRebounds,player_total_dRebounds,player_total_rebounds,player_total_assists,player_total_steals,player_total_blocks,player_total_turnovers,player_total_PF,player_total_fgAttempted,player_total_fgMade,player_total_ftAttempted,player_total_ftMade,player_total_threeAttempted,player_total_threeMade,player_total_dq,player_total_PostGP,player_total_PostGS,player_total_PostMinutes,player_total_PostPoints,player_total_PostoRebounds,player_total_PostdRebounds,player_total_PostRebounds,player_total_PostAssists,player_total_PostSteals,player_total_PostBlocks,player_total_PostTurnovers,player_total_PostPF,player_total_PostfgAttempted,player_total_PostfgMade,player_total_PostftAttempted,player_total_PostftMade,player_total_PostthreeAttempted,player_total_PostthreeMade,player_total_PostDQ,player_total_awards,winrate,home_winrate,away_winrate,conf_winrate,o_fg_pct,o_ft_pct,o_3p_pct,o_oreb_pct,o_dreb_pct,d_fg_pct,d_ft_pct,d_3p_pct,d_oreb_pct,d_dreb_pct,pts_diff
2,DET,DET,EA,7.0,N,,,,774.0,1914.0,412.0,542.0,143.0,405.0,324.0,621.0,945.0,469.0,602.0,225.0,498.0,82.0,2103.0,848.0,1837.0,446.0,583.0,127.0,340.0,279.0,702.0,981.0,438.0,591.0,262.0,483.0,109.0,2269.0,10.0,22.0,32.0,6.0,10.0,4.0,12.0,7.0,14.0,6550.0,0.0,181.91666666666666,74.16666666666667,317.0,160.0,2103.0,324.0,621.0,945.0,469.0,225.0,82.0,490.0,602.0,1914.0,774.0,542.0,412.0,405.0,143.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.375,0.25,0.3333333333333333,0.4043887147335423,0.7601476014760148,0.3530864197530864,0.34285714285714286,0.6571428571428571,0.46162221012520416,0.7650085763293311,0.3735294117647059,0.28440366972477066,0.7155963302752294,-166.0
3,DET,DET,EA,8.0,N,,,,766.0,1919.0,472.0,651.0,110.0,364.0,360.0,719.0,1079.0,478.0,609.0,201.0,541.0,132.0,2114.0,828.0,1984.0,464.0,605.0,146.0,447.0,314.0,669.0,983.0,465.0,637.0,277.0,443.0,139.0,2266.0,9.0,23.0,32.0,7.0,9.0,2.0,14.0,6.0,15.0,6450.0,29.0625,181.8,74.46666666666667,328.0,160.0,2114.0,360.0,719.0,1079.0,478.0,201.0,132.0,530.0,609.0,1919.0,766.0,651.0,472.0,364.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.4375,0.125,0.2857142857142857,0.399166232412715,0.7250384024577573,0.3021978021978022,0.3336422613531047,0.6663577386468953,0.4173387096774194,0.7669421487603306,0.32662192393736017,0.31943031536113936,0.6805696846388606,-152.0
4,DET,DET,EA,1.0,Y,W,W,W,902.0,2004.0,624.0,882.0,125.0,323.0,379.0,851.0,1230.0,545.0,605.0,263.0,608.0,158.0,2553.0,911.0,2286.0,412.0,556.0,161.0,541.0,390.0,674.0,1064.0,504.0,774.0,309.0,497.0,129.0,2395.0,25.0,9.0,34.0,13.0,4.0,12.0,5.0,18.0,6.0,6900.0,160.0,183.0,74.53846153846153,344.0,170.0,2553.0,379.0,851.0,1230.0,545.0,263.0,158.0,596.0,605.0,2004.0,902.0,882.0,624.0,323.0,125.0,3.0,73.0,40.0,1600.0,572.0,87.0,195.0,282.0,139.0,53.0,38.0,105.0,141.0,516.0,202.0,160.0,127.0,103.0,41.0,0.0,2.0,0.7352941176470589,0.7647058823529411,0.7058823529411765,0.75,0.4500998003992016,0.7074829931972789,0.38699690402476783,0.308130081300813,0.691869918699187,0.3985126859142607,0.7410071942446043,0.2975970425138632,0.36654135338345867,0.6334586466165414,158.0
5,DET,DET,EA,3.0,Y,L,,,874.0,2097.0,556.0,792.0,62.0,209.0,397.0,773.0,1170.0,564.0,648.0,277.0,513.0,148.0,2366.0,860.0,2098.0,470.0,609.0,191.0,533.0,325.0,730.0,1055.0,515.0,728.0,289.0,496.0,131.0,2381.0,17.0,17.0,34.0,8.0,9.0,9.0,8.0,11.0,9.0,6850.0,526.0,183.2,75.13333333333334,325.0,170.0,2366.0,397.0,773.0,1170.0,564.0,277.0,148.0,506.0,648.0,2097.0,874.0,792.0,556.0,209.0,62.0,6.0,28.0,15.0,600.0,202.0,30.0,66.0,96.0,45.0,27.0,13.0,38.0,44.0,167.0,71.0,78.0,55.0,15.0,5.0,0.0,0.0,0.5,0.47058823529411764,0.5294117647058824,0.55,0.4167858845970434,0.702020202020202,0.2966507177033493,0.33931623931623933,0.6606837606837607,0.4099142040038132,0.7717569786535303,0.35834896810506567,0.3080568720379147,0.6919431279620853,-15.0
6,DET,DET,EA,4.0,Y,L,,,831.0,2060.0,509.0,774.0,76.0,238.0,412.0,803.0,1215.0,474.0,761.0,241.0,571.0,155.0,2247.0,784.0,1945.0,565.0,754.0,154.0,456.0,273.0,745.0,1018.0,473.0,744.0,272.0,520.0,136.0,2287.0,16.0,18.0,34.0,12.0,5.0,4.0,13.0,11.0,9.0,6925.0,826.0,182.06666666666666,75.0,344.0,170.0,2247.0,412.0,803.0,1215.0,474.0,241.0,155.0,564.0,761.0,2060.0,831.0,774.0,509.0,238.0,76.0,11.0,18.0,10.0,400.0,129.0,27.0,42.0,69.0,24.0,13.0,8.0,25.0,49.0,135.0,48.0,36.0,27.0,18.0,6.0,2.0,0.0,0.47058823529411764,0.7058823529411765,0.23529411764705882,0.55,0.4033980582524272,0.6576227390180879,0.31932773109243695,0.3390946502057613,0.6609053497942387,0.40308483290488434,0.7493368700265252,0.33771929824561403,0.2681728880157171,0.731827111984283,-40.0
7,DET,DET,EA,2.0,Y,W,W,W,919.0,2220.0,553.0,746.0,136.0,414.0,406.0,880.0,1286.0,572.0,711.0,213.0,537.0,137.0,2527.0,840.0,2165.0,529.0,702.0,175.0,561.0,324.0,760.0,1084.0,474.0,733.0,275.0,506.0,108.0,2384.0,23.0,11.0,34.0,14.0,3.0,9.0,8.0,14.0,6.0,6825.0,1155.0,183.53846153846155,76.61538461538461,341.0,170.0,2527.0,406.0,880.0,1286.0,572.0,213.0,137.0,520.0,711.0,2220.0,919.0,746.0,553.0,414.0,136.0,4.0,97.0,50.0,2000.0,748.0,111.0,249.0,360.0,168.0,65.0,39.0,158.0,217.0,639.0,280.0,218.0,159.0,84.0,29.0,0.0,2.0,0.6764705882352942,0.8235294117647058,0.5294117647058824,0.7,0.41396396396396395,0.7412868632707775,0.3285024154589372,0.3157076205287714,0.6842923794712286,0.38799076212471134,0.7535612535612536,0.31194295900178254,0.2988929889298893,0.7011070110701108,143.0
8,DET,DET,EA,1.0,Y,W,W,L,972.0,2261.0,595.0,785.0,158.0,442.0,380.0,931.0,1311.0,563.0,702.0,227.0,564.0,117.0,2697.0,895.0,2262.0,547.0,718.0,203.0,610.0,309.0,780.0,1089.0,546.0,767.0,276.0,529.0,117.0,2540.0,24.0,10.0,34.0,12.0,5.0,12.0,5.0,14.0,6.0,6850.0,1691.0,182.92857142857142,76.42857142857143,297.0,158.0,2520.0,325.0,820.0,1145.0,556.0,220.0,92.0,511.0,625.0,2130.0,903.0,732.0,556.0,442.0,158.0,8.0,103.0,46.0,2097.0,798.0,130.0,291.0,421.0,174.0,49.0,32.0,149.0,214.0,733.0,298.0,202.0,141.0,168.0,61.0,3.0,2.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7,0.4298982750995135,0.7579617834394905,0.3574660633484163,0.2898550724637681,0.7101449275362319,0.39566755083996463,0.7618384401114207,0.33278688524590166,0.2837465564738292,0.7162534435261708,157.0
9,DET,DET,EA,1.0,Y,W,W,W,974.0,2295.0,556.0,744.0,168.0,476.0,405.0,843.0,1248.0,604.0,724.0,278.0,496.0,118.0,2672.0,872.0,2151.0,563.0,740.0,215.0,616.0,324.0,761.0,1085.0,520.0,762.0,229.0,572.0,119.0,2522.0,22.0,12.0,34.0,14.0,3.0,8.0,9.0,16.0,4.0,6875.0,2321.0,183.89473684210526,76.94736842105263,341.0,170.0,2672.0,405.0,843.0,1248.0,604.0,278.0,118.0,482.0,724.0,2295.0,974.0,744.0,556.0,476.0,168.0,6.0,86.0,45.0,1824.0,660.0,84.0,230.0,314.0,130.0,63.0,33.0,117.0,179.0,576.0,247.0,158.0,127.0,112.0,39.0,1.0,1.0,0.6470588235294118,0.8235294117647058,0.47058823529411764,0.8,0.42440087145969496,0.7473118279569892,0.35294117647058826,0.3245192307692308,0.6754807692307693,0.40539284053928404,0.7608108108108108,0.349025974025974,0.29861751152073734,0.7013824884792627,150.0
10,DET,DET,EA,3.0,Y,W,L,,980.0,2277.0,539.0,721.0,153.0,436.0,373.0,853.0,1226.0,575.0,766.0,261.0,546.0,97.0,2652.0,902.0,2201.0,632.0,813.0,208.0,611.0,320.0,781.0,1101.0,524.0,716.0,279.0,531.0,110.0,2644.0,18.0,16.0,34.0,11.0,6.0,7.0,10.0,11.0,11.0,6975.0,261.264705882353,184.0,77.27777777777777,315.0,170.0,2652.0,373.0,853.0,1226.0,575.0,261.0,97.0,531.0,766.0,2277.0,980.0,721.0,539.0,436.0,153.0,9.0,41.0,25.0,1001.0,402.0,57.0,118.0,175.0,83.0,41.0,22.0,93.0,124.0,331.0,149.0,98.0,80.0,65.0,24.0,1.0,0.0,0.5294117647058824,0.6470588235294118,0.4117647058823529,0.5,0.43039086517347386,0.7475728155339806,0.35091743119266056,0.30424143556280586,0.6957585644371941,0.40981372103589275,0.7773677736777368,0.3404255319148936,0.29064486830154407,0.709355131698456,8.0
1,HOU,HOU,WE,2.0,Y,W,W,W,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,27.0,5.0,32.0,14.0,2.0,13.0,3.0,17.0,4.0,6475.0,0.0,182.5,75.66666666666667,309.0,160.0,2475.0,273.0,724.0,997.0,494.0,284.0,104.0,432.0,554.0,1894.0,891.0,634.0,521.0,491.0,172.0,2.0,47.0,30.0,1225.0,436.0,63.0,122.0,185.0,70.0,54.0,13.0,73.0,83.0,365.0,155.0,105.0,92.0,90.0,34.0,0.0,4.0,0.84375,0.875,0.8125,0.8095238095238095,0.47043294614572334,0.8217665615141956,0.35030549898167007,0.27382146439317956,0.7261785356068204,0.4055727554179567,0.7283464566929134,0.2966507177033493,0.3215077605321508,0.6784922394678492,409.0
2,HOU,HOU,WE,4.0,Y,L,,,747.0,1908.0,415.0,539.0,138.0,435.0,348.0,710.0,1058.0,426.0,509.0,251.0,436.0,95.0,2047.0,740.0,1883.0,362.0,504.0,152.0,456.0,297.0,685.0,982.0,452.0,561.0,248.0,433.0,120.0,1994.0,19.0,13.0,32.0,11.0,5.0,8.0,8.0,13.0,8.0,6450.0,168.0,182.0909090909091,75.45454545454545,326.0,160.0,2047.0,348.0,710.0,1058.0,426.0,251.0,95.0,425.0,509.0,1908.0,747.0,539.0,415.0,435.0,138.0,2.0,19.0,10.0,400.0,117.0,17.0,50.0,67.0,23.0,9.0,9.0,26.0,33.0,120.0,45.0,26.0,18.0,36.0,9.0,0.0,1.0,0.59375,0.6875,0.5,0.6190476190476191,0.3915094339622642,0.7699443413729128,0.31724137931034485,0.32892249527410206,0.6710775047258979,0.39298990971853426,0.7182539682539683,0.3333333333333333,0.3024439918533605,0.6975560081466395,53.0
3,HOU,HOU,WE,2.0,Y,L,,,755.0,1778.0,453.0,585.0,109.0,332.0,299.0,702.0,1001.0,450.0,467.0,260.0,455.0,126.0,2072.0,705.0,1880.0,331.0,452.0,151.0,489.0,309.0,664.0,973.0,446.0,606.0,262.0,464.0,71.0,1892.0,24.0,8.0,32.0,14.0,2.0,10.0,6.0,16.0,5.0,6425.0,345.0,180.71428571428572,72.21428571428571,311.0,160.0,2072.0,299.0,702.0,1001.0,450.0,260.0,126.0,442.0,467.0,1778.0,755.0,585.0,453.0,332.0,109.0,1.0,24.0,15.0,650.0,214.0,38.0,65.0,103.0,41.0,27.0,14.0,29.0,57.0,213.0,78.0,53.0,43.0,48.0,15.0,0.0,2.0,0.75,0.875,0.625,0.7619047619047619,0.4246344206974128,0.7743589743589744,0.32831325301204817,0.2987012987012987,0.7012987012987013,0.375,0.7323008849557522,0.30879345603271985,0.3175745118191161,0.6824254881808839,180.0
4,HOU,HOU,WE,2.0,Y,L,,,828.0,1916.0,473.0,600.0,115.0,344.0,266.0,764.0,1030.0,465.0,490.0,231.0,450.0,129.0,2244.0,824.0,2030.0,325.0,448.0,169.0,500.0,298.0,708.0,1006.0,516.0,634.0,227.0,430.0,122.0,2142.0,20.0,14.0,34.0,14.0,3.0,6.0,11.0,14.0,10.0,6825.0,645.0,181.5,73.0,289.0,170.0,2244.0,266.0,764.0,1030.0,465.0,231.0,129.0,435.0,490.0,1916.0,828.0,600.0,473.0,344.0,115.0,2.0,25.0,15.0,600.0,196.0,33.0,68.0,101.0,39.0,22.0,12.0,34.0,50.0,184.0,71.0,54.0,44.0,37.0,10.0,0.0,2.0,0.5882352941176471,0.8235294117647058,0.35294117647058826,0.5833333333333334,0.4321503131524008,0.7883333333333333,0.33430232558139533,0.258252427184466,0.7417475728155339,0.4059113300492611,0.7254464285714286,0.338,0.2962226640159046,0.7037773359840954,102.0
5,HOU,HOU,WE,6.0,N,,,,798.0,1933.0,458.0,615.0,123.0,358.0,311.0,724.0,1035.0,451.0,555.0,242.0,484.0,107.0,2177.0,834.0,2008.0,391.0,531.0,152.0,434.0,335.0,720.0,1055.0,539.0,655.0,258.0,471.0,129.0,2211.0,13.0,21.0,34.0,9.0,8.0,4.0,13.0,7.0,15.0,6850.0,935.0,182.3846153846154,72.6923076923077,307.0,170.0,2177.0,311.0,724.0,1035.0,451.0,242.0,107.0,466.0,555.0,1933.0,798.0,615.0,458.0,358.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.5294117647058824,0.23529411764705882,0.3181818181818182,0.4128297982410761,0.7447154471544716,0.3435754189944134,0.3004830917874396,0.6995169082125604,0.4153386454183267,0.736346516007533,0.35023041474654376,0.3175355450236967,0.6824644549763034,-34.0
6,HOU,HOU,WE,3.0,Y,W,L,,860.0,1920.0,527.0,690.0,62.0,205.0,276.0,684.0,960.0,467.0,581.0,246.0,425.0,105.0,2309.0,848.0,1944.0,419.0,559.0,148.0,423.0,274.0,687.0,961.0,541.0,685.0,197.0,481.0,111.0,2263.0,19.0,15.0,34.0,11.0,6.0,8.0,9.0,11.0,11.0,6875.0,1163.0,181.07142857142858,70.57142857142857,321.0,170.0,2309.0,276.0,684.0,960.0,467.0,246.0,105.0,409.0,581.0,1920.0,860.0,690.0,527.0,205.0,62.0,5.0,44.0,25.0,1025.0,343.0,34.0,106.0,140.0,67.0,34.0,11.0,68.0,85.0,271.0,123.0,109.0,86.0,33.0,11.0,0.0,2.0,0.5588235294117647,0.6470588235294118,0.47058823529411764,0.5,0.4479166666666667,0.763768115942029,0.3024390243902439,0.2875,0.7125,0.43621399176954734,0.7495527728085868,0.34988179669030733,0.2851196670135276,0.7148803329864725,46.0
7,HOU,HOU,WE,3.0,Y,L,,,928.0,2098.0,482.0,678.0,169.0,472.0,303.0,822.0,1125.0,532.0,617.0,252.0,566.0,84.0,2507.0,928.0,2232.0,445.0,615.0,148.0,496.0,337.0,787.0,1124.0,526.0,705.0,298.0,519.0,89.0,2449.0,18.0,16.0,34.0,12.0,5.0,6.0,11.0,11.0,9.0,6925.0,1548.0,181.76923076923077,73.3076923076923,294.0,164.0,2428.0,274.0,787.0,1061.0,516.0,241.0,81.0,525.0,585.0,2034.0,894.0,644.0,471.0,472.0,169.0,6.0,18.0,10.0,391.0,140.0,11.0,42.0,53.0,25.0,7.0,9.0,27.0,28.0,106.0,47.0,48.0,40.0,22.0,6.0,0.0,3.0,0.5294117647058824,0.7058823529411765,0.35294117647058826,0.55,0.44232602478551003,0.7109144542772862,0.3580508474576271,0.2693333333333333,0.7306666666666667,0.4157706093189964,0.7235772357723578,0.29838709677419356,0.2998220640569395,0.7001779359430605,58.0
8,HOU,HOU,WE,5.0,N,,,,915.0,2149.0,554.0,721.0,126.0,365.0,374.0,770.0,1144.0,558.0,655.0,289.0,633.0,109.0,2510.0,924.0,2190.0,578.0,719.0,202.0,581.0,342.0,721.0,1063.0,588.0,677.0,310.0,568.0,160.0,2628.0,13.0,21.0,34.0,7.0,10.0,6.0,11.0,10.0,12.0,6800.0,624.0,180.8,72.4,330.0,170.0,2488.0,360.0,756.0,1116.0,553.0,284.0,103.0,591.0,639.0,2117.0,906.0,705.0,550.0,364.0,126.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.4117647058823529,0.35294117647058826,0.45454545454545453,0.42577943229409027,0.768377253814147,0.3452054794520548,0.3269230769230769,0.6730769230769231,0.42191780821917807,0.803894297635605,0.3476764199655766,0.3217309501411101,0.6782690498588899,-118.0
9,HOU,HOU,WE,5.0,N,,,,923.0,2213.0,563.0,736.0,152.0,481.0,376.0,803.0,1179.0,556.0,728.0,295.0,599.0,120.0,2561.0,903.0,2186.0,582.0,781.0,218.0,580.0,349.0,743.0,1092.0,542.0,744.0,313.0,555.0,165.0,2606.0,17.0,17.0,34.0,13.0,4.0,4.0,13.0,10.0,10.0,6925.0,966.0,180.64285714285714,76.07142857142857,310.0,170.0,2439.0,340.0,762.0,1102.0,538.0,282.0,111.0,534.0,696.0,2120.0,876.0,685.0,535.0,480.0,152.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7647058823529411,0.23529411764705882,0.5,0.41708088567555357,0.7649456521739131,0.316008316008316,0.3189143341815098,0.6810856658184903,0.4130832570905764,0.7451984635083226,0.3758620689655172,0.31959706959706957,0.6804029304029304,-45.0
1,IND,IND,EA,7.0,N,,,,796.0,1838.0,428.0,569.0,193.0,521.0,285.0,647.0,932.0,501.0,642.0,271.0,518.0,126.0,2213.0,839.0,1868.0,503.0,669.0,109.0,358.0,321.0,633.0,954.0,528.0,612.0,267.0,476.0,75.0,2290.0,9.0,23.0,32.0,5.0,11.0,4.0,12.0,7.0,14.0,6425.0,0.0,183.26666666666668,75.66666666666667,307.0,160.0,2213.0,285.0,647.0,932.0,501.0,271.0,126.0,493.0,642.0,1838.0,796.0,569.0,428.0,521.0,193.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.3125,0.25,0.3333333333333333,0.43307943416757344,0.7521968365553603,0.3704414587332054,0.30579399141630903,0.694206008583691,0.44914346895074947,0.7518684603886397,0.30446927374301674,0.33647798742138363,0.6635220125786163,-77.0
2,IND,IND,EA,6.0,N,,,,762.0,1822.0,472.0,591.0,157.0,446.0,286.0,649.0,935.0,458.0,600.0,242.0,491.0,118.0,2153.0,853.0,1899.0,412.0,583.0,131.0,367.0,306.0,660.0,966.0,565.0,616.0,256.0,466.0,140.0,2249.0,10.0,22.0,32.0,7.0,9.0,3.0,13.0,7.0,14.0,6475.0,0.0,182.15384615384616,75.15384615384616,320.0,160.0,2153.0,286.0,649.0,935.0,458.0,242.0,118.0,478.0,600.0,1822.0,762.0,591.0,472.0,446.0,157.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.4375,0.1875,0.3333333333333333,0.41822173435784854,0.7986463620981388,0.35201793721973096,0.3058823529411765,0.6941176470588235,0.44918378093733546,0.7066895368782161,0.3569482288828338,0.3167701863354037,0.6832298136645962,-96.0
3,IND,IND,EA,4.0,Y,L,,,731.0,1825.0,455.0,580.0,180.0,543.0,315.0,633.0,948.0,447.0,559.0,268.0,438.0,100.0,2097.0,804.0,1817.0,359.0,503.0,162.0,464.0,288.0,644.0,932.0,507.0,647.0,226.0,470.0,145.0,2129.0,16.0,16.0,32.0,10.0,6.0,6.0,10.0,12.0,9.0,6425.0,93.0,180.23076923076923,74.76923076923077,314.0,160.0,2097.0,315.0,633.0,948.0,447.0,268.0,100.0,427.0,559.0,1825.0,731.0,580.0,455.0,543.0,180.0,6.0,29.0,15.0,600.0,198.0,34.0,58.0,92.0,46.0,11.0,4.0,44.0,52.0,170.0,75.0,40.0,29.0,54.0,19.0,1.0,1.0,0.5,0.625,0.375,0.5714285714285714,0.4005479452054794,0.7844827586206896,0.3314917127071823,0.3322784810126582,0.6677215189873418,0.4424876169510182,0.7137176938369781,0.34913793103448276,0.3090128755364807,0.6909871244635193,-32.0
4,IND,IND,EA,5.0,N,,,,839.0,2011.0,449.0,563.0,210.0,600.0,334.0,654.0,988.0,539.0,668.0,299.0,474.0,121.0,2337.0,837.0,1908.0,490.0,638.0,157.0,421.0,309.0,677.0,986.0,570.0,631.0,227.0,512.0,170.0,2321.0,16.0,18.0,34.0,11.0,6.0,5.0,12.0,12.0,12.0,6875.0,293.0,180.69230769230768,74.07692307692308,336.0,170.0,2337.0,334.0,654.0,988.0,539.0,299.0,121.0,451.0,668.0,2011.0,839.0,563.0,449.0,600.0,210.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.6470588235294118,0.29411764705882354,0.5,0.4172053704624565,0.7975133214920072,0.35,0.33805668016194335,0.6619433198380567,0.4386792452830189,0.768025078369906,0.37292161520190026,0.3133874239350913,0.6866125760649088,16.0
5,IND,IND,EA,6.0,N,,,,791.0,2011.0,450.0,580.0,166.0,481.0,396.0,705.0,1101.0,555.0,639.0,261.0,486.0,134.0,2198.0,804.0,1865.0,516.0,695.0,121.0,352.0,281.0,688.0,969.0,514.0,603.0,268.0,466.0,162.0,2245.0,15.0,19.0,34.0,10.0,7.0,5.0,12.0,8.0,12.0,6850.0,0.0,183.83333333333334,76.41666666666667,316.0,170.0,2198.0,396.0,705.0,1101.0,555.0,261.0,134.0,466.0,639.0,2011.0,791.0,580.0,450.0,481.0,166.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4411764705882353,0.5882352941176471,0.29411764705882354,0.4,0.3933366484336151,0.7758620689655172,0.34511434511434513,0.35967302452316074,0.6403269754768393,0.43109919571045574,0.7424460431654676,0.34375,0.2899896800825593,0.7100103199174407,-47.0
6,IND,IND,EA,2.0,Y,W,L,,784.0,1958.0,452.0,595.0,150.0,468.0,341.0,671.0,1012.0,493.0,668.0,336.0,477.0,95.0,2170.0,775.0,1798.0,460.0,642.0,123.0,367.0,279.0,711.0,990.0,435.0,644.0,234.0,558.0,113.0,2133.0,21.0,13.0,34.0,14.0,3.0,7.0,10.0,14.0,6.0,6925.0,264.0,181.41666666666666,75.66666666666667,331.0,170.0,2170.0,341.0,671.0,1012.0,493.0,336.0,95.0,458.0,668.0,1958.0,784.0,595.0,452.0,468.0,150.0,6.0,32.0,20.0,825.0,256.0,50.0,75.0,125.0,46.0,34.0,11.0,34.0,87.0,236.0,83.0,86.0,69.0,46.0,21.0,2.0,1.0,0.6176470588235294,0.8235294117647058,0.4117647058823529,0.7,0.4004085801838611,0.7596638655462185,0.32051282051282054,0.33695652173913043,0.6630434782608695,0.43103448275862066,0.7165109034267912,0.335149863760218,0.2818181818181818,0.7181818181818181,37.0
7,IND,IND,EA,3.0,Y,L,,,873.0,2144.0,518.0,676.0,171.0,551.0,339.0,755.0,1094.0,501.0,606.0,354.0,528.0,93.0,2435.0,883.0,2043.0,413.0,559.0,137.0,444.0,288.0,773.0,1061.0,507.0,685.0,259.0,617.0,105.0,2316.0,21.0,13.0,34.0,12.0,5.0,9.0,8.0,12.0,8.0,6850.0,691.0,181.41666666666666,76.41666666666667,327.0,170.0,2435.0,339.0,755.0,1094.0,501.0,354.0,93.0,497.0,606.0,2144.0,873.0,676.0,518.0,551.0,171.0,3.0,17.0,10.0,400.0,139.0,25.0,44.0,69.0,20.0,10.0,7.0,28.0,54.0,133.0,53.0,35.0,23.0,31.0,10.0,2.0,2.0,0.6176470588235294,0.7058823529411765,0.5294117647058824,0.6,0.40718283582089554,0.7662721893491125,0.3103448275862069,0.30987202925045704,0.6901279707495429,0.4322075379344102,0.738819320214669,0.30855855855855857,0.2714420358152686,0.7285579641847314,119.0
8,IND,IND,EA,2.0,Y,W,L,,907.0,2167.0,478.0,617.0,188.0,546.0,341.0,812.0,1153.0,511.0,646.0,308.0,589.0,136.0,2480.0,881.0,2192.0,450.0,608.0,158.0,483.0,369.0,795.0,1164.0,475.0,663.0,280.0,610.0,114.0,2370.0,21.0,13.0,34.0,12.0,5.0,9.0,8.0,12.0,8.0,6875.0,1179.0,183.83333333333334,78.91666666666667,330.0,170.0,2480.0,341.0,812.0,1153.0,511.0,308.0,136.0,555.0,646.0,2167.0,907.0,617.0,478.0,546.0,188.0,5.0,58.0,30.0,1302.0,462.0,56.0,168.0,224.0,94.0,49.0,21.0,72.0,112.0,421.0,161.0,125.0,97.0,120.0,43.0,1.0,0.0,0.6176470588235294,0.7058823529411765,0.5294117647058824,0.6,0.4185509921550531,0.7747163695299838,0.3443223443223443,0.29575021682567215,0.7042497831743278,0.40191605839416056,0.7401315789473685,0.32712215320910976,0.3170103092783505,0.6829896907216495,110.0
9,IND,IND,EA,4.0,Y,L,,,876.0,2179.0,495.0,656.0,226.0,662.0,349.0,778.0,1127.0,500.0,727.0,324.0,585.0,165.0,2473.0,891.0,2127.0,540.0,706.0,135.0,415.0,338.0,833.0,1171.0,477.0,659.0,294.0,608.0,130.0,2457.0,17.0,17.0,34.0,11.0,6.0,6.0,11.0,12.0,8.0,6950.0,851.0,182.46666666666667,77.93333333333334,347.0,170.0,2473.0,349.0,778.0,1127.0,500.0,324.0,165.0,546.0,727.0,2179.0,876.0,656.0,495.0,662.0,226.0,6.0,29.0,15.0,626.0,222.0,22.0,70.0,92.0,45.0,21.0,11.0,49.0,66.0,187.0,71.0,68.0,61.0,65.0,19.0,0.0,1.0,0.5,0.6470588235294118,0.35294117647058826,0.6,0.4020192748967416,0.7545731707317073,0.3413897280966767,0.30967169476486245,0.6903283052351376,0.41889985895627646,0.7648725212464589,0.3253012048192771,0.2886421861656704,0.7113578138343296,16.0
